UBL,NAME,BASIS,AP,GP,KP,PP,20.07.08_18:00
1,Bambam,Knüppelkiste,367882,441789,7390.75,42227
4,Hazelord,Ogdenville,602713,602713,0.00,19389
9,FhearFux,home of the wise guys,600036,763525,16348.92,83935
17,MrCari,Gratkorn,1671186,1675226,404.00,13345
18,Cailleach,Tehuan,139649,146153,650.40,46413
25,Save-Basis,Alpha,0,0,0.00,0
187,Save-Basis,Beta,0,0,0.00,0
308,GGK,Geierhorst,988044,1222253,23420.89,125059
434,Save-Basis,Gamma,0,0,0.00,0
532,Save-Basis,Delta,0,0,0.00,0
741,Murx,Surf,633083,1338197,70511.39,33358
742,sanake,fort knox,302721,355893,5317.20,242509
758,General Hammer,Wursthausen,627881,719575,9169.40,117791
766,Save-Basis,Epsilon,0,0,0.00,0
779,Schuppenkarpf,Seebucht,49246,56092,684.60,490
793,DeadByNow,N.E.R.V.,350096,378265,2816.90,117773
800,Candy Man,Süßwarenladen,49030,62041,1301.18,240
816,Sick4hate,Das Bundy Haus,327307,327307,0.00,15306
832,Lurch,Sumpf,43718,48012,429.45,500
976,Save-Basis,Delta-Delta,0,0,0.00,0
997,Scratchie,Scr4tchi3l4nd,244122,741923,49780.03,32021
1020,george23w,Washington DC,739775,819252,7947.65,116300
1021,Save-Basis,Zeta,0,0,0.00,0
1062,Bart,Camp Krusty,565779,881908,31612.81,37875
1064,F N A,LP-Tower,203670,242913,3924.30,19882
1083,Save-Basis,Eta,0,0,0.00,0
1125,kingmibo,Heavens gate,202360,202360,0.00,83247
1214,Streuner,Pogohausen,196076,416667,22059.02,154167
1249,Spueli,Spueli,226006,235249,924.30,127002
1254,GeneralHammond,Probbach,324796,328504,370.80,43337
1267,Jimmi,Europe,2061164,2224778,16361.44,62966
1380,Trenck,Stalingrad,121984,128096,611.20,30799
1400,Maaski,Sku,219336,220888,155.20,-659
1412,triplesoul,Neocon ,273045,325796,5275.10,82930
1441,speed1302,Homebase,168384,205374,3698.95,90153
1463,lord of dead,dead,689966,1055235,36526.86,143617
1464,KillerQueen,Saila,359538,359538,0.00,118624
1470,Xorn,BlackPoint,206019,238781,3276.18,70427
1488,django,Irrenhaus,417701,479591,6189.05,194070
1489,rAv3n,B@sHb@s3,930481,2563641,163316.00,-18078
1490,lordpaycroft,Décharge Sauvage,251215,258675,746.00,8693
1509,DrunkenHamster,Hamsterbau,582390,1454638,87224.85,30341
1548,Mr t,The Rock,285038,289640,460.20,23904
1645,HotIceBear,Eishölle,810680,2126409,131572.88,36768
1933,Grossfuerst,Germania,177792,183323,553.10,175220
1948,Tonfred,Eagle´s Nest,179593,179593,0.00,705
1967,semtex,pfeilhorst,195888,198086,219.80,187951
1973,Ralle,St.Jacob,192639,192639,0.00,0
2026,Gorsch,Hallundra,365560,382246,1668.55,12277
2034,revenge,revengeland,121006,144936,2392.96,-23664
2041,Macroclemys,DAKAR,248255,506545,25829.05,24257
2066,Cassiopaja,FEAR,23321,23967,64.60,0
2086,Minifuzzi,Großes Haus,187375,190175,280.00,7659
2089,Yuri,\m/(-.-)\m/,31847,19823,-1202.40,200
2147,Tooheyz,Tooheyz,147596,147596,0.00,400
2161,Blackhawk,KontinentX,52481,34769,-1771.20,34965
2164,terra,*~#uNivErsE#~*,357283,360613,333.00,160866
2166,Budweiser,Budvar,105403,125698,2029.54,8441
2168,skywalker,galaxy,44752,317277,27252.47,0
2231,Ich Halt,Mei Basis Halt,55257,55257,0.00,0
2233,reder,112,44481,62193,1771.20,0
2251,Mop,mopshausen,125610,153957,2834.65,52010
2257,Europa,Deutschland,149781,149781,0.00,56376
2259,Monte,Prag,63225,113058,4983.30,0
2469,REX,noobschutz,82926,104107,2118.10,93270
2474,NEO,Matrix,113519,143220,2970.10,7649
2475,Morpheus,LIMA,119704,119704,0.00,15253
2487,Trior58,X-Ray,95480,95480,0.00,20229
2495,Punisher,Mordor,307930,504753,19682.25,23654
2507,vvev,vvev1,275637,278472,283.50,51590
2515,Fuschi,Juniorsgro?erTag,10291,189680,17938.88,4430
2537,CommanderTom,Area96,34544,41114,657.00,0
2540,Ill Nino,third base,322428,377320,5489.21,108794
2545,Calculon,Duchovny,46240,128835,8259.53,9972
2556,bizzy1,guantanamo bay,29530,29530,0.00,0
2565,Thrym,the psyklon aeon,48237,1077131,102889.45,16712
2660,DrNo,World,53764,65990,1222.56,0
2670,Kieliburn,Poto,35143,38812,366.90,0
2677,binome,suche einen clan,22350,22350,0.00,0
2683,frauenarzt,Germania,92600,92600,0.00,53021
2756,schmiddl1977,Festung,61654,63402,174.80,0
2788,THD,Thönse,15454,15488,3.40,500
2793,undertacker,Sensestinkt,33229,42037,880.80,475
2800,Gino,Ginoland,7059,7059,0.00,164
2814,BBluemchen,Zoo,9674,38476,2880.18,250
2819,Hinterhaxe,Tschodda,28053,27867,-18.62,0
2825,Bartman2008,Walhalla,13277,16079,280.20,0
2835,Siwa,Siwa,3156,3156,0.00,0
2844,Mattis,Aeria 51,1681,1681,0.00,0
2850,nummer2,Cuba,8947,8947,0.00,109
2853,Sir Henry Morgan,Spelunke,2872,10636,776.36,1900
2876,Orlan,Desaster Area,645793,677021,3122.85,73330
2885,Marchello,Ford Knox,2563,3051,48.87,0
2887,Stevo17,r@mbo,32,32,0.00,0
2895,Rolex,Rügen,27,27,0.00,0
2897,Belphegor,Bondage,209,424,21.50,0
2899,BlipBlop,Blop City,107,107,0.00,0
2900,Dark40,Darwin,1892,3434,154.26,0
2901,Leonbert,Reichstein,2470,2470,0.00,0
2902,barock,Ostberlin,682,682,0.00,0
2903,Jiveman,Rowdyland,22,22,0.00,0
2904,carpediem101,Capua,27,27,0.00,0
2905,WhiteRabbit,Pulheim,17,17,0.00,0
2906,Mjollnir,Carvahall,17,17,0.00,0
2907,Sheogorath,Fort Mitshel,17,17,0.00,0
2908,baddy84,grimma,20,20,0.00,0
2909,Hopfer,Hopfer-Prime,22,22,0.00,0
2910,Mathof,Berlin,17,17,0.00,0
2911,Shadow,Shadow,29,29,0.00,0
2912,Krapp,Falkenfels,22,22,0.00,0
2913,Xaru,123123123,17,17,0.00,0
2914,ghost36,ghost,21,21,0.00,0
2915,the duke 222,ja hier eben ^^,188,188,0.00,0
2916,BlackSmith,BlackSmith,22,22,0.00,0
2917,Hinkel,Omaha Beach,481,625,14.40,0
2918,Phasury,Phasi Town,245,350,10.50,0
2919,sturmstahl,Jordheim,23,23,0.00,0
2920,Fipsas,Silhana,17,17,0.00,0
2921,Vaska,Vechelde,17,17,0.00,0
2922,basso,ekel,17,17,0.00,0
2923,dree12,Mobi,22,22,0.00,0
2924,nazgul,Borussia,17,17,0.00,0
2925,Kochmaster,Kochmaster,17,17,0.00,0
2926,Chrisp,NEST,17,17,0.00,0
2927,kayoli,berof,17,17,0.00,0
2928,Walther Nehring,Merseburg,1065,1065,0.00,0
2929,Brumm,Berlin,902,902,0.00,0
2930,Dynamite,1,17,17,0.00,0
2931,nirvana001,area51,662,662,0.00,0
2932,The Gamer XXL,WEED CASTEL,19,19,0.00,0
2933,Bounty,AsSasSins,20,20,0.00,0
2934,marscrew,Son of Death,47,47,0.00,0
2935,PSYCHO,WOLFS***,24,24,0.00,0
2936,Steiner83,Steiner83,151,151,0.00,0
2937,Karliboy,Agentendorf 001,17,17,0.00,0
2938,Panzerland,HQ,45,45,0.00,0
2939,Letswent,Arvin,21,21,0.00,0
2940,saimoon,moon,17,17,0.00,0
2941,SirBoban,Timo.Maszarcsin@gmx.de,17,17,0.00,0
2942,Major,Kadaverstadt,104,104,0.00,0
2943,Chaaaka,YO HOMIZ,45,45,0.00,0
2944,cosscash,K.O.P,20,20,0.00,0
